,tweet_id,timestamp,source,text,rating_numerator,rating_denominator,pet_name,stage,retweet_count,favorite_count,image_url,image_number,first_prediction,first_prediction_confidence(%),first_prediction_is_dog,second_prediction,second_prediction_confidence(%),second_prediction_is_dog,third_prediction,third_prediction_confidence(%),third_prediction_is_dog
1106,698355670425473025,2016-02-13 03:59:01 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,10,10,Jessiga,    ,516,2046,https://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg,1,Pug,99.0,True,Pekinese,0.3,True,Sunglasses,0.1,False
1107,698342080612007937,2016-02-13 03:05:01 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,11,10,Maximus,    ,1074,2485,https://pbs.twimg.com/ext tw video thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg,1,Boxer,88.3,True,Saint Bernard,3.1,True,Staffordshire Bullterrier,1.3,True
1108,698262614669991936,2016-02-12 21:49:15 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,11,10,Franklin,    ,2268,5214,https://pbs.twimg.com/media/CbC6JL WEAI PhH.jpg,1,Italian Greyhound,10.8,True,Basset,7.5,True,Staffordshire Bullterrier,6.9,True
1109,698195409219559425,2016-02-12 17:22:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,9,10,Beau,    ,6750,18408,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg,1,Labrador Retriever,64.4,True,American Staffordshire Terrier,10.3,True,Dalmatian,5.0,True
1110,698178924120031232,2016-02-12 16:16:41 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,10,10,Lily,    ,830,3084,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,1,Chesapeake Bay Retriever,35.2,True,Malinois,20.8,True,Labrador Retriever,15.5,True
1111,697995514407682048,2016-02-12 04:07:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",11,10, ,    ,372,1665,https://pbs.twimg.com/media/Ca HN8UWEAEB-ga.jpg,1,Staffordshire Bullterrier,28.0,True,Boston Bull,16.1,True,American Staffordshire Terrier,12.7,True
1112,697990423684476929,2016-02-12 03:47:39 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,11,10,Doug,    ,1451,3592,https://pbs.twimg.com/media/Ca ClYOW0AAsvpE.jpg,2,Pembroke,98.5,True,Cardigan,1.5,True,Shetland Sheepdog,0.0,True
1113,697943111201378304,2016-02-12 00:39:39 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,10,10,Cassie,    ,776,2638,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,1,Great Dane,12.7,True,Greater Swiss Mountain Dog,11.0,True,German Short-Haired Pointer,9.1,True
1114,697881462549430272,2016-02-11 20:34:41 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple https://t.co/pHktDjpFr8,10,10,Carter,    ,1337,3313,https://pbs.twimg.com/media/Ca9feqDUAAA z7T.jpg,1,Washbasin,17.6,False,Paper Towel,16.7,False,Toilet Tissue,9.8,False
1115,697616773278015490,2016-02-11 03:02:54 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,11,10, ,  pupper ,1144,3467,https://pbs.twimg.com/media/Ca5uv7RVAAA QEg.jpg,1,Lhasa,52.2,True,Shih-Tzu,40.3,True,Tibetan Terrier,4.0,True
1116,697596423848730625,2016-02-11 01:42:02 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,11,10, ,  pupper ,1425,3306,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg,1,Shetland Sheepdog,62.2,True,Collie,36.7,True,Pembroke,0.8,True
1117,697575480820686848,2016-02-11 00:18:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,8,10,Ole,    ,572,2250,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,1,Siamese Cat,25.7,False,Whippet,12.0,True,Bull Mastiff,10.3,True
1118,697482927769255936,2016-02-10 18:11:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 https://t.co/YKvt0J5MXr,11,10,Blipson,    ,765,2662,https://pbs.twimg.com/media/Ca31BTgWwAA4uNU.jpg,1,Bath Towel,11.1,False,Christmas Stocking,10.9,False,Weasel,10.5,False
1119,697463031882764288,2016-02-10 16:51:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy Wednesday here's a bucket of pups. 44/40 would pet all at once https://t.co/HppvrYuamZ,44,40, ,    ,1552,3748,https://pbs.twimg.com/media/Ca3i7CzXIAMLhg8.jpg,1,Labrador Retriever,100.0,True,Golden Retriever,0.0,True,Pug,0.0,True
1120,697270446429966336,2016-02-10 04:06:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,10,10,Bentley,    ,2087,5131,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,1,Toy Poodle,88.0,True,Miniature Poodle,10.0,True,Norfolk Terrier,0.7,True
1121,697259378236399616,2016-02-10 03:22:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",8,10, ,    ,1136,3611,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,1,Great Dane,99.9,True,Boxer,0.0,True,Whippet,0.0,True
1122,697255105972801536,2016-02-10 03:05:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,10,10,Charlie,    ,1315,3316,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,1,Great Dane,17.4,True,Malinois,16.6,True,Doberman,12.0,True
1123,697242256848379904,2016-02-10 02:14:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,10,10,Oakley,    ,751,2753,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,1,Grey Fox,23.6,False,Siamese Cat,16.6,False,Eskimo Dog,6.4,True
1124,696900204696625153,2016-02-09 03:35:31 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,12,10,Rosie,    ,1156,3492,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,1,Chihuahua,29.8,True,Pembroke,26.7,True,Basenji,13.7,True
1125,696894894812565505,2016-02-09 03:14:25 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,9,10, ,    ,758,2594,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,1,Appenzeller,66.6,True,Beagle,10.5,True,Greater Swiss Mountain Dog,6.8,True
1126,696886256886657024,2016-02-09 02:40:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,12,10, ,    ,2016,5317,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,1,Kuvasz,38.4,True,Golden Retriever,28.9,True,Dingo,5.7,False
1127,696877980375769088,2016-02-09 02:07:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin https://t.co/XhR7PAgcwF,9,10,Misty,  pupper ,802,2689,https://pbs.twimg.com/media/CavO0uuWEAE96Ed.jpg,1,Space Heater,20.7,False,Spatula,12.3,False,Vacuum,11.9,False
1128,696754882863349760,2016-02-08 17:58:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,10,10,Reptar,    ,396,1615,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,1,Weasel,13.8,False,Toy Poodle,9.8,True,Scottish Deerhound,9.7,True
1129,696713835009417216,2016-02-08 15:14:57 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,9,10,Trevith,  pupper ,757,2613,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,1,Car Mirror,38.0,False,Chesapeake Bay Retriever,32.2,True,Vizsla,11.7,True
1130,696488710901260288,2016-02-08 00:20:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12/10 revolutionary af https://t.co/zKzq4nIY86,12,10, ,    ,1166,2788,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,1,Briard,36.9,True,Scotch Terrier,16.8,True,Giant Schnauzer,12.1,True
1131,696405997980676096,2016-02-07 18:51:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,7,10,Berb,    ,1284,3531,https://pbs.twimg.com/media/Caohi hWcAAQCni.jpg,1,Borzoi,13.3,True,Walker Hound,8.6,True,Great Pyrenees,6.6,True
1132,695816827381944320,2016-02-06 03:50:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,11,10, ,    ,1320,3287,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,1,Pomeranian,38.2,True,Chow,20.8,True,Sunglasses,13.1,False
1133,695794761660297217,2016-02-06 02:22:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,13,10,Wyatt,    ,880,3490,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,1,Samoyed,96.2,True,Arctic Fox,3.1,False,White Wolf,0.1,False
1134,695767669421768709,2016-02-06 00:35:13 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",If you are aware of who is making these please let me know. 13/10 vroom vroom https://t.co/U0D1sbIDrG,13,10, ,    ,854,2060,https://pbs.twimg.com/media/CafdAWCW0AE3Igl.jpg,1,Soft-Coated Wheaten Terrier,80.5,True,Lakeland Terrier,12.2,True,Afghan Hound,2.3,True
1135,695629776980148225,2016-02-05 15:27:17 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,8,10,Calvin,    ,2377,5020,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,1,Old English Sheepdog,69.4,True,Otterhound,23.2,True,West Highland White Terrier,1.3,True
1136,695446424020918272,2016-02-05 03:18:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,12,10, ,    ,2026,4787,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,1,Basenji,74.9,True,Cardigan,12.1,True,Pembroke,11.2,True
1137,695409464418041856,2016-02-05 00:51:51 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,10,10,Bob,    ,4017,9460,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,1,Pug,99.7,True,Bull Mastiff,0.2,True,Pekinese,0.0,True
1138,695314793360662529,2016-02-04 18:35:39 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,10,10,Colin,    ,1675,4004,https://pbs.twimg.com/media/CaZBErSWEAEdXk .jpg,2,Maltese Dog,67.9,True,Lhasa,12.5,True,Pekinese,4.9,True
1139,695095422348574720,2016-02-04 04:03:57 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,12,10,just,  pupper ,684,2888,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,1,Papillon,22.8,True,Chihuahua,21.8,True,Border Collie,9.3,True
1140,695074328191332352,2016-02-04 02:40:08 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,11,10,Lorenzo,  pupper ,1239,3116,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,1,Shih-Tzu,51.0,True,Tibetan Terrier,7.2,True,Lhasa,6.9,True
1141,695064344191721472,2016-02-04 02:00:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) https://t.co/uaJmNgXR2P",4,10, ,    ,685,1771,https://pbs.twimg.com/ext tw video thumb/695064251149508610/pu/img/0OPED0aUurb9Z16a.jpg,1,Seat Belt,52.2,False,Sunglasses,7.8,False,Ice Lolly,5.2,False
1142,695051054296211456,2016-02-04 01:07:39 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",6,10,Brian,    ,885,2918,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,1,Boston Bull,76.1,True,Pug,7.5,True,Chihuahua,4.2,True
1143,694905863685980160,2016-02-03 15:30:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,10,10,Archie,    ,1053,3046,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,1,Bow Tie,44.9,False,Fur Coat,13.9,False,Black-Footed Ferret,8.2,False
1144,694669722378485760,2016-02-02 23:52:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2,12,10,Phil,    ,13517,26068,https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg,2,Beaver,45.7,False,Mongoose,22.8,False,Marmot,14.8,False
1145,694356675654983680,2016-02-02 03:08:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10 https://t.co/SQsEBWxPyG",10,10, ,  pupper ,328,1653,https://pbs.twimg.com/media/CaLZtmsWQAApbFw.jpg,1,Hamster,43.0,False,Pomeranian,14.4,True,Pretzel,12.7,False
1146,694352839993344000,2016-02-02 02:53:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,10,10,Oliviér,    ,700,2244,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,2,Australian Terrier,40.8,True,Yorkshire Terrier,32.8,True,Silky Terrier,10.8,True
1147,694329668942569472,2016-02-02 01:21:07 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,9,10,Grady,  pupper ,569,2203,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,1,Boxer,99.0,True,Bull Mastiff,0.7,True,Saint Bernard,0.2,True
1148,694206574471057408,2016-02-01 17:11:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",10,10, ,    ,2297,4582,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,1,Shih-Tzu,35.3,True,Toy Poodle,15.6,True,Maltese Dog,11.7,True
1149,694183373896572928,2016-02-01 15:39:48 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,9,10,Lola,    ,1040,3236,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,1,Teddy,44.1,False,Pekinese,8.1,True,Shih-Tzu,7.2,True
1150,694001791655137281,2016-02-01 03:38:15 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,11,10,Chester,    ,1176,3705,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,1,Pembroke,77.0,True,Cardigan,22.9,True,Chihuahua,0.0,True
1151,693942351086120961,2016-01-31 23:42:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,10,10,Kobe,    ,413,1896,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,1,Groenendael,55.1,True,Norwegian Elkhound,15.5,True,Schipperke,8.1,True
1152,693647888581312512,2016-01-31 04:11:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 https://t.co/LSTAwTdTaw,7,10, ,    ,673,2961,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg,1,Washbasin,27.2,False,Doormat,16.6,False,Bathtub,6.6,False
1153,693642232151285760,2016-01-31 03:49:30 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,9,10,Freddery,    ,472,2790,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,1,Scottish Deerhound,11.2,True,Bluetick,7.4,True,German Short-Haired Pointer,6.7,True
1154,693629975228977152,2016-01-31 03:00:47 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,12,10, ,  pupper ,894,2685,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,1,Pug,84.2,True,French Bulldog,7.0,True,Boston Bull,3.9,True
1155,693622659251335168,2016-01-31 02:31:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,10,10, ,    ,422,1691,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,1,Malamute,44.9,True,Siberian Husky,38.5,True,Eskimo Dog,16.3,True
1156,693590843962331137,2016-01-31 00:25:18 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper https://t.co/fShNNhBWYx,3,10,Phil,  pupper ,2233,5565,https://pbs.twimg.com/media/CaAhMb1XEAAB6Bz.jpg,1,Dining Table,38.3,False,Grey Fox,10.3,False,Siamese Cat,9.8,False
1157,693486665285931008,2016-01-30 17:31:20 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) https://t.co/S6cQsIoX27,11,10,Lincoln,    ,698,1941,https://pbs.twimg.com/ext tw video thumb/693486485266247680/pu/img/KhapmUYPQTpbwNf8.jpg,1,Sea Lion,52.0,False,Siamese Cat,29.1,False,Black-Footed Ferret,4.0,False
1158,693280720173801472,2016-01-30 03:52:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,10,10,Sadie,    ,1403,3669,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,1,Labrador Retriever,34.0,True,Bull Mastiff,17.5,True,Box Turtle,16.4,False
1159,693262851218264065,2016-01-30 02:41:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,11,10, ,  pupper ,568,2459,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,1,Golden Retriever,98.9,True,Labrador Retriever,0.8,True,Kuvasz,0.1,True
1160,693231807727280129,2016-01-30 00:38:37 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",9,10,Bodie,    ,841,3133,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,1,Vizsla,87.6,True,Chesapeake Bay Retriever,7.8,True,Rhodesian Ridgeback,3.2,True
1161,693155686491000832,2016-01-29 19:36:08 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,12,10,Dunkin,    ,3622,8668,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,3,Shih-Tzu,69.7,True,Lhasa,20.0,True,Tibetan Terrier,9.1,True
1162,693109034023534592,2016-01-29 16:30:45 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",11,10, ,    ,695,1889,https://pbs.twimg.com/ext tw video thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,1,Cocker Spaniel,74.0,True,Welsh Springer Spaniel,8.9,True,Golden Retriever,4.7,True
1163,693095443459342336,2016-01-29 15:36:45 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,10,10,Milo,  pupper ,523,2056,https://pbs.twimg.com/media/CZ5entwWYAAocEg.jpg,1,Ice Lolly,66.0,False,Neck Brace,4.0,False,Yorkshire Terrier,3.3,True
1164,692919143163629568,2016-01-29 03:56:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,9,10, ,    ,838,2926,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,1,Saint Bernard,61.3,True,English Springer,27.0,True,Boxer,4.9,True
1165,692905862751522816,2016-01-29 03:03:25 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,10,10,Wally,  pupper ,998,2683,https://pbs.twimg.com/media/CZ2yNKhWEAA 7cb.jpg,1,Mexican Hairless,16.3,True,Doberman,15.6,True,Rhodesian Ridgeback,8.1,True
1166,692901601640583168,2016-01-29 02:46:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",10,10, ,    ,682,1971,https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,1,Soft-Coated Wheaten Terrier,40.3,True,Cocker Spaniel,13.5,True,Golden Retriever,8.9,True
1167,692894228850999298,2016-01-29 02:17:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,10,10,Tupawc,    ,910,2511,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,1,German Short-Haired Pointer,87.7,True,Bluetick,3.7,True,Basset,1.8,True
